product_id,product_name,category,subcategory,brand,price,rating,review_count,description,material,color,weight_grams,manufacturing_location,recycled_material_percentage,organic_material_percentage,eco_certification,carbon_footprint_kg,water_usage_liters,recyclability_score,repairability_score,product_lifetime_years,packaging_type,source,created_at,image_path,sustainability_score_rule,sustainability_score_ml,sustainability_score,score_explanation
HM0532578010,Annette,Garment Upper body,Sweater,H&M,,,0,"Jumper in a soft, loose knit with a V-neck, long raglan sleeves and roll edges at the cuffs and hem. Longer at the back.",,Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0534164001,NT Alva 2-pack(1),Garment Upper body,Vest top,H&M,,,0,Soft nursing tops in organic cotton jersey with narrow adjustable shoulder straps. Soft integral top with an elasticated hem and functional fastening for easier nursing access.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0534357002,Boyfriend L.W FEL,Garment Lower body,Trousers,H&M,,,0,"5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs.",,Light Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0536139006,Alex Jogger (J),Nightwear,Pyjama bottom,H&M,,,0,Pyjama bottoms in lightweight fabric with an elasticated drawstring waist and tapered legs with ribbed hems.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0536139010,Alex Trs (J),Nightwear,Pyjama bottom,H&M,,,0,Pyjama bottoms in lightweight fabric with an elasticated drawstring waist and tapered legs with ribbed hems.,,Light Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0536139012,Alex Trs (J),Nightwear,Pyjama bottom,H&M,,,0,Pyjama bottoms in lightweight fabric with an elasticated drawstring waist and tapered legs with ribbed hems.,,Light Pink,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537116001,Tara turtleneck top,Garment Upper body,Sweater,H&M,,,0,"Fitted, long-sleeved, polo-neck top in soft jersey.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537116004,Tara turtleneck top,Garment Upper body,Sweater,H&M,,,0,"Fitted, long-sleeved, polo-neck top in soft jersey.",,Off White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537346013,Ridge,Garment Upper body,Sweater,H&M,,,0,"Oversized jumper in a soft knit with a deep V-neck, long raglan sleeves and ribbing around the neckline, cuffs and hem.",,Dark Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537346022,Ridge,Garment Upper body,Sweater,H&M,,,0,"Oversized jumper in a soft knit with a deep V-neck, long raglan sleeves and ribbing around the neckline, cuffs and hem.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537346024,Ridge,Garment Upper body,Sweater,H&M,,,0,"Oversized jumper in a soft knit with a deep V-neck, long raglan sleeves and ribbing around the neckline, cuffs and hem.",,Dark Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537346026,Ridge,Garment Upper body,Sweater,H&M,,,0,"Oversized jumper in a soft knit with a deep V-neck, long raglan sleeves and ribbing around the neckline, cuffs and hem.",,Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537688010,Rachel,Garment Upper body,Sweater,H&M,,,0,Long polo-neck jumper in a soft knit with long raglan sleeves and ribbing at the cuffs and hem.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537688014,Rachel,Garment Upper body,Sweater,H&M,,,0,Long polo-neck jumper in a soft knit with long raglan sleeves and ribbing at the cuffs and hem.,,Dark Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0537688015,Rachel,Garment Upper body,Sweater,H&M,,,0,Long polo-neck jumper in a soft knit with long raglan sleeves and ribbing at the cuffs and hem.,,Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0538699001,V-neck strap top,Garment Upper body,Vest top,H&M,,,0,Jersey top with a V-neck and narrow shoulder straps.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0538699007,V-neck strap top,Garment Upper body,Vest top,H&M,,,0,Jersey top with a V-neck and narrow shoulder straps.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0539291004,Neve Off Shoulder,Garment Upper body,Sweater,H&M,,,0,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a wide foldover top, long sleeves and ribbing at the cuffs and hem.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0539723001,Jade Denim TRS,Garment Lower body,Trousers,H&M,,,0,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0539723003,Jade Denim TRS,Garment Lower body,Trousers,H&M,,,0,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",,Dark Grey,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0539723005,Jade Denim TRS,Garment Lower body,Trousers,H&M,,,0,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",,Light Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0539723006,Jade Denim TRS,Garment Lower body,Trousers,H&M,,,0,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",,Dark Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0539723007,Jade Denim TRS,Garment Lower body,Trousers,H&M,,,0,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",,Dark Blue,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0539723042,Jade Denim TRS,Garment Lower body,Trousers,H&M,,,0,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0540701003,Bella Biker Leggings,Garment Lower body,Leggings/Tights,H&M,,,0,Jersey leggings with an elasticated waist and pin-tucks on the legs.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0541512001,Rae Padded Softbra 2p,Underwear,Bra,H&M,,,0,"Soft, non-wired lace bras in lace with mesh-lined cups with removable inserts. Narrow adjustable shoulder straps, elastication under the bust and a wide lace hem. No fasteners.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0541518004,Rae Push (Melbourne) 2p,Underwear,Bra,H&M,,,0,"Lace push-up bras with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0542402001,Control Lt 40 den 2p Tights,Socks & Tights,Underwear Tights,H&M,,,0,40 denier tights with reinforcement at the top for a light shaping effect on the tummy.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0542464001,Buckle Up Triangle Top,Swimwear,Bikini top,H&M,,,0,"Triangle bikini top with decorative straps at the hem, lined cups, wide, adjustable shoulder straps and a plastic fastening at the back.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0542464004,Buckle Up Triangle Top,Swimwear,Bikini top,H&M,,,0,"Triangle bikini top with decorative straps at the hem, lined cups, wide, adjustable shoulder straps and a plastic fastening at the back.",,Beige,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0542533001,VICTOR 3PK SLIM VN T-SHIRT,Garment Upper body,T-shirt,H&M,,,0,V-neck T-shirts in soft jersey.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0543054009,Danja Sweater,Garment Upper body,Sweater,H&M,,,0,Jumper in a soft rib knit with a turtle neck and long raglan sleeves.,,Dark Green,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
