review_id,product_id,user_id,rating,review_text,review_date,source
R00884,P0152,U0117,2,"Sizing ran small, had to return it.",2025-09-18,synthetic_v1
R00885,P0152,U0051,3,"Decent product, delivery took a while.",2025-11-03,synthetic_v1
R00886,P0152,U0040,4,"Loved the material, very comfortable for daily wear.",2026-05-26,synthetic_v1
R00887,P0152,U0107,1,"Sizing ran small, had to return it.",2025-10-22,synthetic_v1
R00888,P0152,U0102,1,"Not worth the price, quality was disappointing.",2026-01-11,synthetic_v1
R00889,P0152,U0037,5,"Loved the material, very comfortable for daily wear.",2026-07-06,synthetic_v1
R00890,P0152,U0119,1,"Not worth the price, quality was disappointing.",2025-09-15,synthetic_v1
R00891,P0152,U0088,2,"Not worth the price, quality was disappointing.",2026-06-16,synthetic_v1
R00892,P0152,U0080,5,"Loved the material, very comfortable for daily wear.",2025-11-19,synthetic_v1
R00893,P0153,U0063,2,"Sizing ran small, had to return it.",2026-04-06,synthetic_v1
R00894,P0153,U0002,1,"Sizing ran small, had to return it.",2026-01-11,synthetic_v1
R00895,P0153,U0037,1,Started wearing out after a few weeks.,2025-11-01,synthetic_v1
R00896,P0153,U0063,1,Fabric felt thinner than expected.,2026-03-28,synthetic_v1
R00897,P0153,U0046,1,"Not worth the price, quality was disappointing.",2025-09-27,synthetic_v1
R00898,P0153,U0033,1,Fabric felt thinner than expected.,2026-06-22,synthetic_v1
R00899,P0153,U0101,3,"Decent product, delivery took a while.",2025-12-17,synthetic_v1
R00900,P0153,U0012,5,"Good quality for the price, would buy again.",2025-08-31,synthetic_v1
R00901,P0153,U0094,3,"It's okay, nothing special but does the job.",2026-05-23,synthetic_v1
R00902,P0153,U0118,4,Nice sustainable option that doesn't compromise on comfort.,2026-07-21,synthetic_v1
R00903,P0154,U0061,2,Fabric felt thinner than expected.,2026-03-03,synthetic_v1
R00904,P0154,U0055,2,"Not worth the price, quality was disappointing.",2026-02-08,synthetic_v1
R00905,P0154,U0118,1,"Sizing ran small, had to return it.",2026-03-30,synthetic_v1
R00906,P0154,U0023,5,"Loved the material, very comfortable for daily wear.",2025-11-16,synthetic_v1
R00907,P0155,U0018,3,"Average quality, expected a bit more for the price.",2025-09-16,synthetic_v1
R00908,P0155,U0018,2,"Sizing ran small, had to return it.",2026-01-30,synthetic_v1
R00909,P0155,U0039,5,"Good quality for the price, would buy again.",2026-03-28,synthetic_v1
R00910,P0155,U0073,1,"Sizing ran small, had to return it.",2025-10-14,synthetic_v1
R00911,P0155,U0024,4,Nice sustainable option that doesn't compromise on comfort.,2026-02-20,synthetic_v1
R00912,P0155,U0018,4,Great fit and the fabric feels durable.,2025-12-05,synthetic_v1
R00913,P0156,U0120,3,"Average quality, expected a bit more for the price.",2025-09-15,synthetic_v1
R00914,P0156,U0046,3,"Decent product, delivery took a while.",2026-01-25,synthetic_v1
R00915,P0156,U0053,4,True to size and holds up well after multiple washes.,2026-01-07,synthetic_v1
R00916,P0156,U0099,1,Fabric felt thinner than expected.,2026-01-28,synthetic_v1
R00917,P0156,U0079,1,Started wearing out after a few weeks.,2026-03-30,synthetic_v1
R00918,P0156,U0017,2,"Sizing ran small, had to return it.",2025-10-18,synthetic_v1
R00919,P0156,U0113,5,Nice sustainable option that doesn't compromise on comfort.,2026-04-03,synthetic_v1
R00920,P0158,U0052,4,"Good quality for the price, would buy again.",2025-09-22,synthetic_v1
R00921,P0158,U0104,1,"Not worth the price, quality was disappointing.",2025-12-09,synthetic_v1
R00922,P0158,U0011,4,Great fit and the fabric feels durable.,2026-08-03,synthetic_v1
R00923,P0158,U0014,3,"Average quality, expected a bit more for the price.",2026-03-14,synthetic_v1
R00924,P0158,U0106,5,Great fit and the fabric feels durable.,2026-04-05,synthetic_v1
R00925,P0158,U0089,5,True to size and holds up well after multiple washes.,2026-03-15,synthetic_v1
R00926,P0158,U0095,1,Fabric felt thinner than expected.,2025-11-05,synthetic_v1
R00927,P0158,U0090,5,Great fit and the fabric feels durable.,2026-05-19,synthetic_v1
R00928,P0158,U0072,5,"Good quality for the price, would buy again.",2025-12-21,synthetic_v1
R00929,P0158,U0115,2,Started wearing out after a few weeks.,2025-09-20,synthetic_v1
R00930,P0158,U0081,2,"Sizing ran small, had to return it.",2026-03-25,synthetic_v1
R00931,P0158,U0080,1,"Not worth the price, quality was disappointing.",2025-09-13,synthetic_v1
R00932,P0159,U0001,1,Fabric felt thinner than expected.,2026-06-14,synthetic_v1
R00933,P0159,U0067,5,Great fit and the fabric feels durable.,2026-07-13,synthetic_v1
R00934,P0159,U0014,2,Started wearing out after a few weeks.,2026-01-01,synthetic_v1
R00935,P0161,U0008,4,True to size and holds up well after multiple washes.,2026-06-30,synthetic_v1
R00936,P0161,U0062,3,"Decent product, delivery took a while.",2026-05-29,synthetic_v1
R00937,P0161,U0106,2,"Sizing ran small, had to return it.",2025-10-22,synthetic_v1
R00938,P0161,U0016,4,Nice sustainable option that doesn't compromise on comfort.,2026-01-22,synthetic_v1
R00939,P0161,U0024,2,Fabric felt thinner than expected.,2026-06-20,synthetic_v1
R00940,P0161,U0066,2,Started wearing out after a few weeks.,2025-09-07,synthetic_v1
R00941,P0161,U0061,5,"Good quality for the price, would buy again.",2025-12-29,synthetic_v1
R00942,P0161,U0086,3,"Decent product, delivery took a while.",2026-07-11,synthetic_v1
R00943,P0162,U0086,4,"Loved the material, very comfortable for daily wear.",2026-04-13,synthetic_v1
R00944,P0162,U0090,4,True to size and holds up well after multiple washes.,2026-07-08,synthetic_v1
R00945,P0162,U0105,4,True to size and holds up well after multiple washes.,2026-01-26,synthetic_v1
R00946,P0162,U0037,2,Fabric felt thinner than expected.,2026-01-09,synthetic_v1
R00947,P0162,U0002,1,"Not worth the price, quality was disappointing.",2025-11-07,synthetic_v1
R00948,P0162,U0083,3,"It's okay, nothing special but does the job.",2025-10-02,synthetic_v1
R00949,P0162,U0006,5,True to size and holds up well after multiple washes.,2026-03-03,synthetic_v1
R00950,P0162,U0113,2,"Not worth the price, quality was disappointing.",2026-01-09,synthetic_v1
R00951,P0162,U0021,3,"It's okay, nothing special but does the job.",2026-03-01,synthetic_v1
R00952,P0163,U0045,5,"Good quality for the price, would buy again.",2025-09-04,synthetic_v1
R00953,P0163,U0066,5,True to size and holds up well after multiple washes.,2026-07-30,synthetic_v1
R00954,P0163,U0046,2,Started wearing out after a few weeks.,2025-09-30,synthetic_v1
R00955,P0163,U0059,5,"Loved the material, very comfortable for daily wear.",2026-06-21,synthetic_v1
R00956,P0163,U0039,3,"Average quality, expected a bit more for the price.",2026-02-11,synthetic_v1
R00957,P0163,U0049,1,"Not worth the price, quality was disappointing.",2026-01-02,synthetic_v1
R00958,P0163,U0074,5,"Good quality for the price, would buy again.",2025-09-03,synthetic_v1
R00959,P0163,U0034,5,Nice sustainable option that doesn't compromise on comfort.,2026-06-26,synthetic_v1
R00960,P0164,U0075,3,"Average quality, expected a bit more for the price.",2026-03-06,synthetic_v1
R00961,P0164,U0107,5,Nice sustainable option that doesn't compromise on comfort.,2026-02-06,synthetic_v1
R00962,P0164,U0004,1,Fabric felt thinner than expected.,2026-06-11,synthetic_v1
R00963,P0164,U0086,2,Fabric felt thinner than expected.,2026-07-08,synthetic_v1
R00964,P0164,U0042,4,True to size and holds up well after multiple washes.,2026-05-05,synthetic_v1
R00965,P0164,U0116,2,Fabric felt thinner than expected.,2026-06-03,synthetic_v1
R00966,P0164,U0119,4,True to size and holds up well after multiple washes.,2026-07-30,synthetic_v1
R00967,P0164,U0015,1,"Sizing ran small, had to return it.",2026-08-12,synthetic_v1
R00968,P0164,U0098,1,"Not worth the price, quality was disappointing.",2026-02-21,synthetic_v1
R00969,P0164,U0119,5,Great fit and the fabric feels durable.,2026-06-03,synthetic_v1
R00970,P0164,U0090,3,"It's okay, nothing special but does the job.",2026-01-13,synthetic_v1
R00971,P0165,U0026,2,Started wearing out after a few weeks.,2026-04-24,synthetic_v1
R00972,P0165,U0087,4,True to size and holds up well after multiple washes.,2026-04-07,synthetic_v1
R00973,P0165,U0095,2,Started wearing out after a few weeks.,2026-06-10,synthetic_v1
R00974,P0165,U0104,4,Nice sustainable option that doesn't compromise on comfort.,2026-05-25,synthetic_v1
R00975,P0165,U0081,1,Fabric felt thinner than expected.,2025-09-23,synthetic_v1
R00976,P0165,U0005,1,Started wearing out after a few weeks.,2026-06-21,synthetic_v1
R00977,P0167,U0070,4,Nice sustainable option that doesn't compromise on comfort.,2026-07-26,synthetic_v1
R00978,P0167,U0088,3,"It's okay, nothing special but does the job.",2025-10-07,synthetic_v1
R00979,P0167,U0025,5,True to size and holds up well after multiple washes.,2026-05-17,synthetic_v1
R00980,P0167,U0065,5,True to size and holds up well after multiple washes.,2026-03-04,synthetic_v1
R00981,P0167,U0116,3,"Average quality, expected a bit more for the price.",2025-11-18,synthetic_v1
R00982,P0168,U0055,1,"Not worth the price, quality was disappointing.",2025-10-15,synthetic_v1
R00983,P0168,U0073,4,Great fit and the fabric feels durable.,2026-07-22,synthetic_v1
R00984,P0169,U0013,5,"Loved the material, very comfortable for daily wear.",2026-07-02,synthetic_v1
R00985,P0169,U0007,4,"Good quality for the price, would buy again.",2025-10-28,synthetic_v1
R00986,P0170,U0029,3,"It's okay, nothing special but does the job.",2026-04-05,synthetic_v1
R00987,P0170,U0091,3,"Decent product, delivery took a while.",2026-03-01,synthetic_v1
R00988,P0170,U0037,1,Started wearing out after a few weeks.,2026-07-24,synthetic_v1
R00989,P0170,U0031,5,Nice sustainable option that doesn't compromise on comfort.,2025-12-09,synthetic_v1
R00990,P0170,U0040,5,Nice sustainable option that doesn't compromise on comfort.,2026-02-08,synthetic_v1
R00991,P0170,U0070,5,Great fit and the fabric feels durable.,2025-09-08,synthetic_v1
R00992,P0170,U0120,1,"Not worth the price, quality was disappointing.",2026-04-19,synthetic_v1
R00993,P0170,U0044,1,Fabric felt thinner than expected.,2026-01-28,synthetic_v1
R00994,P0171,U0114,2,"Sizing ran small, had to return it.",2026-08-01,synthetic_v1
R00995,P0171,U0071,2,Started wearing out after a few weeks.,2026-03-16,synthetic_v1
R00996,P0171,U0064,1,Started wearing out after a few weeks.,2026-07-25,synthetic_v1
R00997,P0171,U0090,5,Nice sustainable option that doesn't compromise on comfort.,2026-08-13,synthetic_v1
R00998,P0172,U0077,1,"Not worth the price, quality was disappointing.",2025-10-22,synthetic_v1
R00999,P0172,U0017,1,"Not worth the price, quality was disappointing.",2026-04-15,synthetic_v1
R01000,P0172,U0005,1,Fabric felt thinner than expected.,2025-12-20,synthetic_v1
R01001,P0172,U0084,5,"Good quality for the price, would buy again.",2026-03-05,synthetic_v1
R01002,P0172,U0039,4,True to size and holds up well after multiple washes.,2026-05-07,synthetic_v1
R01003,P0176,U0088,2,"Not worth the price, quality was disappointing.",2025-09-15,synthetic_v1
R01004,P0176,U0007,1,"Not worth the price, quality was disappointing.",2026-02-14,synthetic_v1
R01005,P0176,U0056,4,"Good quality for the price, would buy again.",2025-09-06,synthetic_v1
R01006,P0176,U0018,4,Nice sustainable option that doesn't compromise on comfort.,2026-07-03,synthetic_v1
R01007,P0176,U0115,4,Great fit and the fabric feels durable.,2025-10-20,synthetic_v1
R01008,P0176,U0025,3,"Decent product, delivery took a while.",2026-03-09,synthetic_v1
R01009,P0176,U0031,4,Great fit and the fabric feels durable.,2026-05-05,synthetic_v1
R01010,P0176,U0030,1,Fabric felt thinner than expected.,2026-02-01,synthetic_v1
R01011,P0176,U0006,5,Nice sustainable option that doesn't compromise on comfort.,2026-08-24,synthetic_v1
R01012,P0176,U0010,2,Fabric felt thinner than expected.,2026-08-02,synthetic_v1
R01013,P0176,U0024,2,"Not worth the price, quality was disappointing.",2026-04-09,synthetic_v1
R01014,P0176,U0045,1,"Sizing ran small, had to return it.",2025-10-27,synthetic_v1
R01015,P0177,U0017,2,"Sizing ran small, had to return it.",2025-10-25,synthetic_v1
R01016,P0177,U0085,4,True to size and holds up well after multiple washes.,2026-06-30,synthetic_v1
R01017,P0177,U0033,1,Fabric felt thinner than expected.,2025-11-26,synthetic_v1
R01018,P0177,U0091,2,"Not worth the price, quality was disappointing.",2026-03-02,synthetic_v1
R01019,P0177,U0092,2,"Not worth the price, quality was disappointing.",2026-03-30,synthetic_v1
R01020,P0177,U0038,3,"Average quality, expected a bit more for the price.",2025-10-01,synthetic_v1
R01021,P0177,U0041,2,"Sizing ran small, had to return it.",2025-09-08,synthetic_v1
R01022,P0177,U0014,5,Nice sustainable option that doesn't compromise on comfort.,2026-08-04,synthetic_v1
R01023,P0177,U0091,3,"Decent product, delivery took a while.",2025-10-17,synthetic_v1
R01024,P0177,U0011,4,"Loved the material, very comfortable for daily wear.",2026-05-19,synthetic_v1
R01025,P0178,U0040,5,"Good quality for the price, would buy again.",2025-11-21,synthetic_v1
R01026,P0178,U0048,2,Fabric felt thinner than expected.,2026-06-20,synthetic_v1
R01027,P0180,U0015,4,True to size and holds up well after multiple washes.,2026-08-21,synthetic_v1
R01028,P0180,U0035,4,Great fit and the fabric feels durable.,2026-04-11,synthetic_v1
R01029,P0180,U0039,5,True to size and holds up well after multiple washes.,2026-07-19,synthetic_v1
R01030,P0182,U0064,5,True to size and holds up well after multiple washes.,2026-08-22,synthetic_v1
R01031,P0182,U0057,4,True to size and holds up well after multiple washes.,2026-08-09,synthetic_v1
R01032,P0182,U0049,2,Started wearing out after a few weeks.,2026-05-29,synthetic_v1
R01033,P0182,U0007,4,Nice sustainable option that doesn't compromise on comfort.,2025-09-27,synthetic_v1
R01034,P0183,U0120,1,"Sizing ran small, had to return it.",2026-08-18,synthetic_v1
R01035,P0183,U0119,5,"Loved the material, very comfortable for daily wear.",2026-04-19,synthetic_v1
R01036,P0183,U0097,5,"Good quality for the price, would buy again.",2026-08-17,synthetic_v1
R01037,P0183,U0107,3,"Average quality, expected a bit more for the price.",2025-10-17,synthetic_v1
R01038,P0184,U0104,4,Great fit and the fabric feels durable.,2026-07-07,synthetic_v1
R01039,P0184,U0093,5,True to size and holds up well after multiple washes.,2025-09-18,synthetic_v1
R01040,P0184,U0060,3,"Average quality, expected a bit more for the price.",2026-01-26,synthetic_v1
R01041,P0184,U0099,5,Nice sustainable option that doesn't compromise on comfort.,2025-12-09,synthetic_v1
R01042,P0184,U0049,3,"It's okay, nothing special but does the job.",2026-01-04,synthetic_v1
R01043,P0184,U0117,2,Started wearing out after a few weeks.,2026-08-24,synthetic_v1
R01044,P0185,U0032,3,"It's okay, nothing special but does the job.",2025-11-27,synthetic_v1
R01045,P0185,U0074,3,"Decent product, delivery took a while.",2026-02-10,synthetic_v1
R01046,P0185,U0047,1,"Sizing ran small, had to return it.",2026-04-16,synthetic_v1
R01047,P0185,U0104,3,"Average quality, expected a bit more for the price.",2025-10-24,synthetic_v1
R01048,P0187,U0085,3,"Average quality, expected a bit more for the price.",2026-03-20,synthetic_v1
R01049,P0188,U0060,2,"Not worth the price, quality was disappointing.",2026-08-23,synthetic_v1
R01050,P0188,U0060,4,Great fit and the fabric feels durable.,2026-08-13,synthetic_v1
R01051,P0188,U0082,3,"Decent product, delivery took a while.",2025-11-20,synthetic_v1
R01052,P0188,U0008,2,"Not worth the price, quality was disappointing.",2025-11-08,synthetic_v1
R01053,P0189,U0071,3,"Average quality, expected a bit more for the price.",2026-03-24,synthetic_v1
R01054,P0190,U0034,4,"Good quality for the price, would buy again.",2026-04-12,synthetic_v1
R01055,P0191,U0030,4,"Good quality for the price, would buy again.",2025-10-13,synthetic_v1
R01056,P0191,U0112,2,Started wearing out after a few weeks.,2025-10-19,synthetic_v1
R01057,P0191,U0015,1,Started wearing out after a few weeks.,2025-09-30,synthetic_v1
R01058,P0191,U0088,1,Started wearing out after a few weeks.,2025-12-15,synthetic_v1
R01059,P0192,U0006,5,"Loved the material, very comfortable for daily wear.",2025-11-21,synthetic_v1
R01060,P0192,U0092,2,Fabric felt thinner than expected.,2026-04-21,synthetic_v1
R01061,P0192,U0087,3,"It's okay, nothing special but does the job.",2026-03-04,synthetic_v1
R01062,P0192,U0077,5,Great fit and the fabric feels durable.,2026-05-03,synthetic_v1
R01063,P0192,U0010,3,"It's okay, nothing special but does the job.",2025-12-15,synthetic_v1
